article_id,articles_sold
601619002,40
622023002,40
784333001,40
695389001,40
741326001,40
549285001,40
618475001,40
454128029,40
569453002,40
692846004,40
747786001,40
728876007,40
724922009,40
777624002,40
643628001,40
549131001,40
582847006,40
643466003,40
637307002,40
744931001,40
732374004,40
809873001,40
633250004,40
590294001,40
625506002,40
772965001,40
703738001,40
546519008,40
767868001,40
510321008,40
624274006,40
698913001,40
671304001,40
598515001,40
578311003,40
468013001,40
466595026,40
662340004,40
693672001,40
668737001,40
660295001,40
673707003,40
614460002,40
635513001,40
635023001,40
698142002,40
449744020,40
525563024,40
669152001,40
192960023,40
667697002,40
593434007,40
736198001,40
717505001,40
610983004,40
655292002,40
677737002,40
684240002,40
650181001,40
561815001,40
487207007,40
712712007,40
571961001,40
686466004,40
743760003,40
575533017,40
695341004,40
406724012,40
569974022,40
699063002,40
747246002,40
554792003,40
526029005,40
250457010,40
661488009,40
639845009,40
669993003,40
657975001,40
608503001,40
610155005,40
657852002,40
626703011,40
618160002,40
711139001,40
751859002,40
648491001,40
432984003,40
639530004,40
668867001,40
738556002,40
703973002,40
730454010,40
515833008,40
678480003,40
594987017,40
738445001,40
567760007,40
581051001,40
585580003,40
623879002,40
727180006,40
576708002,40
643169001,40
522918019,40
677493002,40
558787002,40
697094005,40
703279008,40
507320003,40
692995001,40
568556001,40
619261001,40
537183004,40
636106001,40
624122009,40
609166001,40
547429001,40
675721001,40
710603001,40
188183008,40
727180005,40
651567003,40
560569001,40
772513002,40
768307002,40
567424027,40
686522001,40
638870003,40
623285006,40
611479004,40
708671001,40
487050016,40
738686003,40
581105001,40
709248013,40
619829004,40
581103004,40
711046001,40
564313005,40
741419004,40
667409012,40
485546023,40
721790001,40
683517004,40
676893001,40
597569001,40
653223001,40
729009001,40
693337001,40
701003003,40
708274005,40
416175013,40
451019010,40
680676001,40
507610007,40
608610001,40
569518001,40
318035017,40
757206005,40
554867001,40
658904001,40
600167002,40
735975018,40
510724001,40
690114001,40
670952002,40
675299001,40
546128001,40
610700001,40
698435002,40
458393010,40
700012009,40
699874004,40
656869003,40
680818001,40
516900006,40
564375001,40
698011003,40
551413005,40
638868003,40
720658001,40
692834015,40
788216003,40
663312001,40
620851001,40
733979001,40
568263004,40
690470001,40
738279002,40
692234001,40
710250001,40
590414002,40
674988003,40
694119001,40
618399010,40
704216004,40
646789001,40
610730027,40
773757002,40
789774001,40
652054001,40
616124006,40
615142009,40
616641001,40
475120001,40
636475003,40
651625001,40
653275023,40
638248001,40
760574001,40
703162005,40
626257008,40
660286001,40
565200015,40
620197037,40
453239045,40
630069001,40
532307002,40
300024017,40
291338005,40
469039033,40
631442002,40
685030003,40
707020002,40
688262002,40
594569002,40
508543023,40
697667002,40
624445004,40
685499002,40
755473001,40
759266003,40
692842004,40
643357001,40
740412001,40
676442001,40
797739001,40
616869002,40
741366001,40
352811039,40
513696004,40
703308001,40
679949006,40
685535001,40
633175001,40
584915003,40
749432001,40
778401002,40
555550004,40
651034001,40
631607001,40
651321002,40
633378003,40
698223001,40
610983003,40
547610001,40
634451002,40
732081001,40
686564013,40
757017002,40
690970004,40
616799004,40
707147004,40
713746001,40
477163017,40
650538001,40
629485003,40
738501002,40
629603003,40
673960002,40
703051002,40
693900001,40
726413001,40
563670001,40
565858001,40
736780002,40
596950002,40
785314001,40
757225001,40
609146021,40
522638006,40
625131004,40
610822022,40
616347001,40
708727001,40
692946001,40
695038001,40
681318002,40
557908017,40
583893001,40
684193002,39
619451004,39
639270001,39
623891005,39
485689017,39
565200028,39
733001001,39
601464001,39
636587011,39
443078003,39
796630001,39
537085011,39
678632001,39
621513003,39
607350001,39
595686001,39
678814001,39
626128002,39
570033007,39
619229009,39
766917001,39
591396007,39
569976007,39
670088001,39
570900005,39
769645004,39
603585001,39
690545001,39
698820003,39
673707004,39
666558001,39
736219001,39
686655002,39
745947001,39
565200033,39
554477012,39
721366001,39
718076004,39
653082002,39
570232001,39
660624004,39
545449025,39
557793004,39
671646003,39
732297001,39
632502002,39
648977002,39
768632002,39
567968004,39
682385001,39
635382004,39
722475014,39
636482001,39
626610006,39
749145001,39
657481001,39
773873001,39
551080020,39
606679002,39
508941009,39
684036001,39
597510006,39
641562001,39
567992016,39
599090014,39
504631014,39
734078001,39
734828002,39
665325001,39
733864002,39
423900028,39
627398002,39
705113001,39
683395001,39
715418002,39
565268001,39
574112002,39
709957001,39
782616003,39
421387034,39
622026002,39
674611003,39
786984001,39
453445034,39
176209035,39
694746001,39
649274002,39
651125001,39
607617002,39
739031001,39
745024001,39
559820001,39
651623001,39
710587002,39
683148002,39
707346001,39
612288005,39
655969001,39
716430002,39
525831010,39
562298002,39
755967001,39
471566006,39
722832002,39
623866002,39
780344002,39
688795001,39
649250001,39
627150001,39
693649011,39
591631011,39
633785015,39
611952001,39
554901002,39
327821030,39
696980005,39
715084004,39
767868003,39
779333003,39
677737003,39
657260001,39
627175003,39
712390004,39
714593001,39
708359011,39
686707001,39
451380016,39
707352003,39
639889002,39
669880001,39
694435001,39
533404027,39
654951001,39
538976001,39
220365001,39
679525008,39
669866001,39
557265001,39
571885001,39
503569014,39
647843001,39
686091003,39
681110001,39
597745001,39
771742001,39
610173002,39
626380001,39
671102001,39
781467002,39
739675002,39
580041002,39
593557002,39
577425015,39
701419001,39
621620004,39
619481001,39
738782001,39
635037005,39
695389004,39
638868002,39
747472001,39
625630002,39
751830002,39
327821037,39
616098001,39
466891001,39
565481002,39
744306005,39
615334001,39
722803003,39
624445005,39
627182003,39
642720003,39
671936001,39
677848004,39
638941001,39
688868003,39
702960002,39
327821034,39
634013039,39
530106001,39
562152001,39
681109005,39
525675006,39
624828001,39
636904001,39
609997001,39
503862001,39
601187001,39
463086004,39
510407038,39
639076001,39
605106007,39
652138003,39
606022002,39
701401001,39
627769009,39
693577004,39
699846001,39
657434004,39
721388005,39
569094001,39
558981009,39
673214001,39
695422001,39
615269003,39
697643001,39
675875003,39
594987003,39
640958003,39
640863005,39
690363003,39
499368006,39
524006004,39
724971001,39
701347001,39
627360005,39
629011005,39
257430029,39
699202001,39
731383002,39
566592018,39
694211003,39
540998022,39
624249001,39
777634001,39
411013007,39
625787003,39
588464004,39
674244003,39
392269012,39
801751001,39
688341004,39
556555001,39
687024001,39
708342001,39
626257003,39
559061003,39
620908003,39
552871002,39
666331001,39
395730030,39
667655001,39
571598003,39
651869002,39
578593001,39
500371004,39
652357002,39
537034001,39
660192001,39
637243001,39
711260001,39
450932007,39
619739002,39
744109017,39
554534004,39
625653022,39
713937001,39
533218004,39
562092003,39
282832015,39
714033001,39
738771002,39
546944001,39
585682001,39
517840001,39
554533003,39
607534011,39
629681002,39
717502002,39
721168001,39
617056002,39
647207008,39
668887001,39
724436001,39
619353009,39
487800035,39
542028002,39
631750002,39
731985001,39
688464004,39
635382012,39
638597001,39
620208020,39
555640001,39
646514002,39
693651003,39
594167001,39
681841004,39
714670001,39
716736002,39
640208001,39
557276004,39
611144013,39
653649001,39
539357014,39
743174001,39
633785011,39
609016003,39
669900002,39
721522001,39
416911001,39
695196001,39
487800051,39
629476002,39
413965009,39
366859031,39
806948001,39
687432001,39
643454001,39
625193004,39
618790001,39
641497001,39
593399003,39
698013001,39
687467001,39
548531001,39
758459003,39
738173002,39
755733001,39
662879001,39
607117001,39
689011007,39
638099003,39
562613008,39
650203001,39
660294002,39
560030002,39
550282001,39
674681001,39
660300001,39
554227001,39
517880010,39
690311001,39
783236002,39
639600001,39
413911021,39
775198001,39
765186001,39
693060001,39
696148003,39
752913001,39
700805001,39
705487003,39
464695016,39
739659005,39
801083001,39
490793027,39
565184005,38
761310003,38
579010021,38
652377010,38
760339001,38
699286002,38
662349002,38
515291002,38
662722003,38
631807003,38
559630007,38
598863001,38
619822003,38
558427001,38
567615001,38
570892001,38
659497002,38
629656001,38
710065001,38
351771048,38
724977001,38
643546001,38
769087001,38
629909001,38
672371004,38
621976001,38
643140001,38
702605005,38
736111004,38
664322002,38
639077001,38
633785014,38
225784039,38
744665001,38
633219005,38
558246007,38
630046021,38
512743010,38
659211002,38
594143001,38
705911002,38
731142002,38
688206001,38
728345001,38
724610001,38
652356008,38
671302003,38
318951002,38
762927001,38
575456004,38
630851005,38
759428002,38
609475001,38
568682001,38
306847009,38
568593003,38
695573002,38
657750001,38
607284005,38
596636001,38
510407039,38
730020006,38
565308022,38
748033001,38
522090003,38
554892002,38
643126001,38
629771002,38
767273004,38
636175001,38
653835001,38
669389005,38
609570001,38
561303011,38
585094002,38
637320004,38
696963002,38
609592001,38
369796025,38
544571005,38
586775004,38
560254001,38
308154005,38
549961006,38
608416002,38
569093003,38
652886002,38
683267003,38
662089004,38
555918003,38
591701002,38
639768001,38
622220014,38
736944001,38
679526007,38
562165002,38
646580002,38
699755023,38
759901002,38
504960005,38
708729002,38
791743003,38
679332001,38
623695002,38
549804002,38
724986001,38
584918005,38
805778001,38
559580004,38
635644002,38
485546006,38
593979001,38
686310001,38
754447001,38
527540005,38
639845008,38
669014003,38
737948002,38
694923001,38
493814022,38
616129001,38
681097009,38
724154009,38
471074004,38
676580005,38
748578001,38
563819001,38
801071001,38
784474001,38
627046003,38
288825012,38
543053001,38
677956001,38
567699006,38
526708031,38
749340001,38
566320005,38
703449001,38
715201001,38
646821001,38
739242002,38
696648002,38
735573001,38
488016010,38
668701001,38
708274004,38
696508002,38
715274006,38
607427001,38
640664010,38
745970002,38
680388005,38
487750037,38
696142001,38
610822027,38
715335001,38
670674011,38
566534011,38
627214002,38
636972002,38
707575001,38
735006003,38
591628001,38
523625004,38
594542022,38
759874001,38
686287001,38
591100005,38
614350001,38
618807001,38
697639002,38
696135001,38
613459005,38
702499001,38
675507002,38
722841003,38
694458002,38
764594001,38
545699002,38
784747001,38
575074001,38
549113001,38
626704006,38
698840002,38
711726003,38
767583001,38
610611014,38
796715001,38
704167001,38
347983038,38
775402001,38
736118001,38
623142001,38
645920001,38
549390004,38
668311002,38
750616002,38
641822002,38
634013023,38
663774001,38
542017006,38
651034002,38
676503006,38
625671002,38
678924001,38
504113011,38
612879001,38
610611016,38
616123009,38
546269007,38
637601001,38
412370002,38
739094001,38
695181001,38
688892001,38
576958006,38
635425001,38
569241002,38
603367001,38
449099024,38
692452001,38
527101001,38
670995001,38
663498001,38
592959008,38
734303002,38
675853003,38
708312001,38
624674006,38
689090001,38
690227002,38
636218001,38
699070002,38
542143001,38
453272029,38
596217002,38
673630005,38
771274002,38
748931001,38
720440001,38
682081001,38
584277003,38
736109003,38
708298001,38
613274001,38
707357001,38
575521003,38
633673001,38
736802002,38
578630013,38
607299001,38
362997005,38
626138001,38
682854009,38
665647001,38
676207006,38
636868001,38
694659003,38
671255001,38
707461001,38
669974003,38
555989001,38
563937001,38
702493003,38
607310001,38
449263043,38
738813001,38
597901003,38
488017007,38
625105009,38
449123026,38
648650001,38
583487001,38
641010006,38
566220002,38
546035003,38
711141003,38
553092016,38
721576002,38
636672001,38
625876015,38
469039040,38
733253002,38
636492001,37
691861002,37
668241003,37
668097003,37
596562001,37
572493002,37
481797022,37
599331002,37
630084001,37
541097003,37
777067001,37
674052001,37
633171001,37
537058002,37
718380001,37
736108002,37
689014007,37
775402002,37
669908001,37
732781003,37
491913011,37
622238008,37
485673009,37
560818003,37
645606001,37
814641001,37
513325025,37
622341001,37
607392004,37
651346001,37
710830001,37
641612002,37
684316004,37
697182001,37
707081001,37
724713003,37
574282001,37
736435002,37
628631004,37
629676002,37
751716001,37
677964001,37
643160013,37
635117001,37
703210001,37
617965001,37
632224006,37
640158005,37
681111006,37
632224003,37
663029002,37
327144032,37
573605002,37
588330005,37
569093004,37
823171001,37
386399006,37
578133005,37
567806001,37
643463001,37
738919003,37
674243001,37
497806003,37
759597001,37
773432001,37
763372004,37
636077001,37
760752002,37
636902003,37
537535003,37
560183001,37
571436014,37
614540003,37
682437004,37
762615001,37
721911002,37
464927003,37
719378001,37
665378001,37
611899001,37
524834001,37
691504003,37
677956002,37
654238001,37
669779001,37
723912002,37
594177003,37
497806001,37
715321001,37
606664003,37
560621003,37
677641001,37
568066001,37
607691002,37
657179004,37
453445041,37
718414001,37
318035022,37
655091004,37
651461003,37
631409003,37
717876002,37
619229007,37
745363001,37
633803002,37
677840002,37
551371004,37
726751001,37
722907002,37
683653002,37
551044033,37
787864002,37
691817001,37
574198002,37
604992003,37
622981008,37
679976002,37
666115002,37
658601013,37
709415004,37
605010005,37
713956001,37
617268004,37
416157036,37
656165001,37
773374001,37
576656004,37
485553004,37
402065041,37
718587002,37
681965001,37
671776002,37
598292001,37
664189001,37
629426001,37
578469001,37
600544002,37
696825001,37
773112001,37
621522002,37
620223001,37
663281001,37
736115001,37
675209007,37
688916012,37
685240003,37
803171001,37
699208001,37
555990005,37
627554003,37
706205003,37
529588006,37
675716003,37
427114014,37
746408001,37
815964001,37
627087001,37
598767003,37
643361001,37
570033008,37
671131002,37
623842002,37
574546001,37
754135001,37
698436001,37
552590001,37
644644001,37
156610001,37
575523003,37
571369002,37
619764013,37
633750003,37
631961002,37
667121001,37
694465003,37
731142001,37
703207002,37
705468001,37
677078001,37
713774024,37
718467001,37
765184002,37
596106001,37
625927008,37
609847002,37
458428053,37
466852005,37
559761001,37
708191004,37
698543006,37
632737002,37
683247002,37
642881001,37
702767002,37
612854001,37
617080002,37
626610002,37
619592001,37
702759001,37
703050001,37
487800050,37
624658005,37
544155002,37
694414002,37
477515005,37
551665001,37
643678003,37
760978001,37
728844001,37
576676001,37
668272001,37
593184008,37
659325001,37
594581031,37
759311007,37
567635004,37
664140001,37
630809007,37
645030001,37
767754001,37
608018001,37
700907015,37
708297001,37
662089001,37
607503002,37
686986001,37
706388002,37
774672001,37
518328024,37
617725018,37
652418002,37
733922003,37
553611005,37
703726001,37
611480002,37
723206001,37
619229002,37
501820028,37
695973001,37
672334001,37
763544001,37
749709001,37
729381002,37
699731004,37
653924001,37
759507001,37
692194002,37
387444006,37
742139001,37
625483003,37
692158001,37
662713001,37
585108002,37
615792001,37
606391001,37
590582001,37
708430002,37
291957009,37
823174002,37
635141001,37
485537021,37
653835003,37
585440002,37
713237001,37
498738024,37
663517001,37
630037021,37
607275004,37
555292010,37
522372002,37
605516004,37
713743001,37
579614004,37
604582002,37
638669001,37
745006003,37
692227001,37
723206003,37
777785001,37
534533001,37
674087002,37
709034010,37
665953004,37
733344002,37
566592010,37
668598001,37
651863004,37
626654002,37
783707036,37
639469004,37
747057001,37
624652001,37
675465002,37
449175004,37
630709001,37
672017008,37
291338004,37
630316007,37
619350001,37
577755001,37
491070006,37
756188002,37
782071001,37
526858009,37
749182001,37
594542023,37
541308009,37
678571001,37
503134002,37
501619009,37
683255001,37
559715011,37
669170003,37
660038004,37
571984001,37
635126002,37
807500006,37
377277031,37
719071001,37
649440002,37
558981017,37
753255006,37
694144001,36
418545036,36
607304002,36
288825017,36
792301003,36
668728001,36
699874003,36
626443006,36
784205009,36
611176001,36
722503001,36
621522009,36
621939007,36
626030006,36
733533001,36
603153002,36
519847002,36
626128001,36
453065033,36
807249002,36
608835004,36
723420001,36
542435003,36
481912020,36
712751002,36
508156014,36
668864002,36
342954024,36
682099001,36
731394001,36
668075005,36
682854002,36
526708015,36
760147001,36
490793029,36
617284002,36
673497001,36
652196002,36
646043001,36
709248007,36
543556004,36
680637002,36
458924013,36
664779010,36
617426018,36
635957006,36
453309008,36
685814033,36
745469002,36
627579008,36
627007003,36
560030006,36
628499004,36
647998001,36
588423004,36
513325004,36
562990001,36
564793001,36
462435015,36
494428013,36
664323001,36
237347017,36
622972003,36
640404001,36
620255001,36
643215003,36
608040004,36
555432001,36
586434001,36
653782007,36
696837001,36
676131003,36
696947009,36
744266002,36
680389006,36
694131017,36
761553001,36
713383001,36
696178007,36
637927001,36
619293001,36
219075017,36
581051002,36
695293002,36
642497001,36
635963003,36
591100001,36
714862003,36
681002004,36
632676001,36
563024001,36
707449001,36
532224001,36
678646004,36
690888001,36
705360002,36
640868005,36
555686003,36
366859033,36
693699001,36
597510008,36
691343004,36
485678030,36
545512001,36
540278013,36
657276001,36
610234005,36
702495003,36
744306008,36
680298002,36
646798006,36
568593004,36
701555001,36
433252004,36
596950005,36
690962009,36
695043001,36
564326003,36
485546013,36
624543011,36
651637001,36
638849001,36
656649005,36
644675001,36
637457001,36
605939002,36
613966001,36
695332001,36
645965002,36
688066003,36
729601002,36
639530002,36
629604003,36
603118007,36
786586001,36
633226003,36
318035026,36
316441012,36
707363002,36
757226002,36
260736029,36
777709002,36
775787001,36
607030002,36
657165017,36
726446001,36
508543031,36
660688001,36
658627001,36
766282001,36
702368002,36
611606005,36
327144031,36
590083004,36
508393002,36
427114015,36
661851001,36
620574001,36
537535001,36
741469001,36
671973004,36
673757001,36
635644001,36
600791002,36
708321002,36
701152001,36
625153004,36
672824006,36
560208006,36
651253005,36
750666001,36
679633003,36
650714001,36
598274001,36
341242019,36
544571006,36
771764001,36
619962001,36
749377001,36
622052001,36
572127021,36
575955003,36
550285004,36
668879003,36
634986001,36
697902002,36
685159001,36
630525019,36
485553009,36
745318001,36
662157002,36
715610006,36
598908002,36
558512013,36
657223001,36
539368001,36
485546003,36
491350001,36
771005003,36
753919001,36
584276007,36
796393001,36
654051002,36
644362005,36
663243001,36
619739032,36
642671005,36
578433004,36
690950023,36
751669001,36
646811005,36
476583001,36
760572001,36
606009001,36
581983001,36
576812002,36
637378001,36
701522001,36
590416003,36
780314001,36
578599005,36
624939001,36
776890001,36
553905004,36
485678034,36
596812001,36
679494002,36
662157001,36
669908002,36
737592002,36
562409006,36
595212001,36
735123001,36
692833006,36
541491013,36
453445036,36
638204007,36
653754001,36
650833004,36
552538002,36
626559001,36
650534002,36
739659006,36
710925001,36
583456004,36
722475023,36
569903004,36
616974003,36
648254004,36
758932001,36
533406021,36
682959001,36
613456003,36
768632003,36
562455002,36
700181003,36
606994003,36
634710001,36
696504001,36
586608003,36
598841002,36
713824006,36
585203011,36
694376004,36
481912032,36
462128015,36
561731001,36
725379002,36
567424023,36
701345001,36
784205008,36
588299004,36
692840011,36
772513001,36
660300002,36
620478003,36
755566006,36
520785002,36
599719009,36
617044001,36
348330037,36
661640003,36
605699001,36
587829001,36
620238006,36
597524013,36
648317001,36
744294001,36
634016009,36
751295002,36
657182001,36
601876003,36
622967002,36
579777002,36
533172001,36
634169003,36
694161004,36
772513005,36
649746001,36
560325001,36
522043006,36
585099001,36
620425033,36
570003005,36
559018001,36
617116001,36
597471006,36
648224001,36
726115003,36
777473001,36
628734008,36
644514001,36
691556005,36
701924002,36
688323002,36
736780001,36
644314002,36
672758003,36
730889001,36
701972001,36
603821001,36
302334003,36
617419002,36
693671001,36
658041001,36
708430001,36
582257004,36
654797002,36
777036001,36
465619011,36
477163013,36
717822001,36
559634003,36
709994008,36
549708001,36
747786003,36
626704007,36
696430005,35
563364001,35
692834016,35
671045001,35
595402003,35
635240009,35
642671003,35
727954001,35
563609002,35
618750001,35
523625005,35
733349002,35
584076001,35
682854001,35
553881010,35
545258010,35
577327001,35
638900001,35
701359003,35
664046001,35
672310002,35
640777005,35
625565001,35
542167001,35
453828003,35
683136001,35
573679001,35
654317003,35
775087001,35
639866001,35
632862001,35
641020005,35
704658001,35
593457003,35
537738003,35
651859001,35
611469002,35
600167001,35
694300001,35
596278001,35
665666001,35
491070003,35
626441016,35
497817004,35
198518020,35
754413005,35
635837001,35
610179016,35
703004001,35
636475002,35
708325001,35
595315001,35
525563021,35
646821004,35
768333001,35
610869002,35
618162007,35
697813027,35
577556001,35
724984003,35
600465001,35
714827004,35
624645009,35
756016001,35
568697001,35
633785009,35
578311002,35
639558004,35
785856001,35
237222016,35
634016030,35
774627001,35
643704004,35
717132004,35
658403001,35
401902008,35
533404021,35
672641001,35
683292001,35
604631001,35
550019005,35
602221002,35
531284008,35
584157006,35
617384001,35
658601025,35
650861002,35
661851004,35
702198004,35
403994005,35
715876001,35
583897002,35
698023001,35
686553002,35
485950005,35
508929001,35
630874002,35
568902001,35
641627002,35
611415025,35
624543006,35
722883001,35
660150001,35
653519001,35
662722004,35
623891010,35
617087007,35
736784002,35
750206001,35
641024004,35
610234007,35
584925002,35
635144026,35
683413003,35
674606043,35
651306003,35
656869001,35
558996011,35
738475001,35
661069001,35
703619001,35
521810001,35
586651006,35
657434006,35
622231002,35
561064004,35
562613001,35
665766001,35
485678039,35
453745026,35
806460001,35
679709003,35
657933001,35
660126001,35
675771001,35
640528002,35
691039001,35
462435008,35
703638001,35
402065043,35
382127035,35
732382001,35
341909045,35
697094013,35
619198003,35
620510004,35
698692002,35
541537001,35
703905002,35
630304005,35
598604005,35
646734001,35
607006002,35
628958001,35
701162001,35
626407005,35
698697002,35
731520001,35
688464007,35
794378002,35
783189001,35
646789005,35
708492002,35
327144033,35
508931020,35
692226001,35
640824003,35
377277024,35
709998013,35
722907001,35
646195001,35
691504001,35
618749001,35
711403001,35
643619003,35
626441012,35
628341002,35
597636001,35
625522002,35
644504002,35
776697001,35
683399002,35
610983002,35
489838010,35
706268010,35
586126002,35
349669008,35
743530005,35
687527001,35
569244001,35
497640027,35
665542001,35
648379001,35
690048001,35
703497001,35
689363001,35
734873001,35
695049001,35
568174032,35
633792001,35
468977006,35
720536002,35
714083001,35
708729006,35
672287002,35
576958005,35
631458004,35
686726004,35
601876002,35
577755002,35
676124007,35
610247001,35
701158003,35
682573001,35
685185001,35
588145001,35
714413001,35
720462001,35
704661004,35
625653023,35
695051003,35
698440001,35
697984001,35
583158008,35
701574007,35
715608004,35
565187001,35
695660001,35
619190001,35
645489001,35
558516001,35
656763005,35
665840001,35
567411003,35
700153003,35
768211004,35
681917007,35
654358003,35
750229002,35
687309001,35
736198011,35
485683011,35
588588012,35
632982002,35
436853004,35
662087001,35
716518001,35
577544001,35
595147001,35
577725001,35
531284014,35
666354004,35
695695001,35
733323001,35
471456002,35
569903005,35
777103001,35
635131001,35
773766002,35
679733001,35
721485001,35
619595005,35
607503001,35
752566001,35
724922008,35
625630003,35
493814029,35
452486005,35
642433001,35
724301001,35
646915001,35
655988001,35
586955032,35
778778001,35
657133001,35
688769001,35
584918003,35
386859027,35
694772003,35
722475020,35
684704002,35
690274002,35
625671004,35
664123001,35
746913001,35
408575003,35
497637021,35
474461039,35
488012034,35
505082006,35
653760001,35
567532002,35
675255001,35
696944009,35
567469001,35
713308002,35
617072001,35
261606016,35
657217001,35
578846002,35
652745001,35
732686002,35
759465004,35
559141001,35
150959013,35
707378002,35
630556008,35
630556009,35
697089005,35
600229012,35
623784003,35
714376001,35
562162001,35
497664017,35
493649005,35
626257004,35
625691005,35
619561002,35
447201006,35
629207002,35
611878003,35
553904005,35
451229049,35
661413001,35
710601004,35
586664011,35
661732001,35
623980010,35
670280002,35
744930001,35
747291005,35
676705004,35
617424002,35
618398011,35
679394002,35
732526002,35
669747002,35
681667005,35
744215002,35
638252002,35
485688008,35
626703002,35
566528002,35
615988003,35
663406001,35
611503004,35
664748002,35
669389006,35
578822002,35
610111002,35
572402003,35
611422001,35
630046020,35
579121002,35
745047001,35
640777003,35
754387001,35
752742007,35
583917002,35
812525001,35
622825002,35
706642002,34
613726001,34
640193005,34
649888003,34
528232001,34
703314002,34
694070001,34
634007001,34
589086001,34
646754001,34
626263018,34
749408001,34
584590005,34
637553006,34
695643001,34
690625006,34
680301001,34
712054001,34
733253001,34
630971002,34
591863001,34
688209002,34
652377005,34
701985005,34
620216018,34
580031003,34
591081002,34
773323001,34
584282001,34
757303001,34
694516002,34
633051007,34
590206003,34
647373004,34
551379008,34
518176001,34
562900001,34
747685002,34
616001001,34
568505004,34
691683001,34
617405001,34
706747008,34
543080001,34
602673012,34
564449001,34
662069001,34
634016028,34
733349001,34
580379002,34
610238001,34
443696002,34
602673008,34
696090003,34
275362021,34
648822002,34
577470001,34
487926002,34
617091004,34
541286023,34
495692002,34
547168004,34
659315001,34
637282001,34
575523002,34
646720001,34
653925002,34
697634001,34
743242001,34
637980002,34
485549004,34
589521001,34
556955003,34
611547003,34
616585001,34
726186001,34
650505002,34
673850006,34
695801001,34
485554005,34
605932002,34
694518001,34
723928001,34
626395001,34
658304003,34
392933006,34
737448001,34
653433002,34
713986003,34
617065004,34
579165020,34
756014001,34
745963003,34
446147008,34
807473001,34
795883001,34
646691002,34
785796001,34
679285017,34
611148010,34
634393002,34
616966002,34
781758005,34
718133001,34
716753002,34
635440004,34
633612001,34
566070001,34
702389002,34
622213002,34
739031003,34
606322004,34
497284017,34
532800003,34
678756004,34
626263025,34
674606037,34
600864001,34
617472001,34
643055002,34
608503002,34
690225001,34
752187002,34
579777003,34
732869001,34
719607001,34
673704001,34
600274006,34
647684005,34
791803001,34
670674006,34
510398010,34
622446001,34
749706001,34
590457002,34
608019003,34
519780002,34
772448001,34
751910002,34
646016001,34
715717002,34
648939001,34
624327002,34
593516001,34
738508001,34
654620001,34
637075001,34
698013002,34
680141001,34
699070001,34
721460002,34
547390001,34
652616001,34
406724020,34
625787004,34
749418001,34
644637004,34
679332002,34
685507002,34
756405001,34
539366001,34
662553007,34
663735001,34
783850002,34
717849004,34
701692001,34
673024002,34
548110026,34
624901013,34
655916002,34
627019001,34
688078001,34
637499007,34
686986002,34
622220015,34
619499005,34
556764004,34
577033001,34
761146001,34
631777006,34
710666001,34
660201003,34
574116001,34
677300001,34
624242001,34
680020001,34
772211002,34
616129002,34
659293001,34
538946002,34
583433002,34
554823002,34
514865017,34
759637003,34
636601002,34
669056001,34
599728001,34
519749051,34
617119002,34
640153003,34
634036002,34
539217003,34
668146002,34
647526003,34
685501002,34
785855001,34
699930001,34
485537022,34
592607002,34
735237001,34
717244002,34
630777004,34
699003003,34
785961001,34
771759002,34
592709002,34
507909006,34
668750001,34
663768001,34
685404001,34
566941026,34
710760001,34
728797001,34
694457001,34
645551001,34
619918005,34
689853001,34
596204001,34
679709016,34
583786001,34
646809001,34
738686002,34
623695001,34
637284001,34
612277001,34
693208010,34
729015001,34
617069003,34
668719001,34
680195001,34
642447001,34
593107008,34
662553004,34
709174001,34
547987009,34
598807002,34
679170002,34
564523011,34
760894001,34
759009001,34
716849003,34
550718001,34
650971001,34
690227004,34
699910001,34
711174001,34
759480001,34
693720001,34
547087001,34
645611001,34
567725003,34
717977002,34
649313004,34
610922004,34
553875010,34
676115006,34
698433001,34
646800006,34
526129003,34
620337037,34
734829001,34
626890008,34
503569009,34
616835006,34
735689002,34
698459002,34
681617003,34
681244002,34
739705002,34
594167002,34
617069002,34
589896005,34
710283002,34
521817003,34
702923002,34
621238001,34
661343001,34
766833001,34
695573012,34
642425003,34
592939002,34
654162005,34
617835010,34
615977002,34
730605001,34
562477002,34
514810007,34
705187001,34
672795001,34
562702004,34
571436034,34
767304002,34
624730003,34
526261005,34
710876023,34
620794003,34
651245007,34
412664013,34
766639001,34
561551020,34
633229002,34
513963004,34
636784002,34
681275001,34
592932001,34
705955003,34
734459001,34
704029005,34
701843001,34
628426003,34
569093007,34
628642009,34
654428002,34
600928001,34
523479003,34
633671001,34
504742003,34
648203003,34
625216001,34
686933003,34
697096004,34
721109001,34
766951002,34
679520001,34
633785006,34
687309002,34
733165001,34
556493009,34
701924006,34
546269001,34
759455001,34
714026006,34
405636016,34
579010010,33
606652003,33
739162001,33
283236027,33
700919001,33
657743002,33
721884001,33
696944020,33
615018004,33
482638006,33
563426001,33
529321001,33
645754002,33
696744003,33
664647011,33
472064022,33
630450004,33
554479003,33
575156006,33
634760001,33
743530007,33
698983003,33
702499002,33
666327001,33
622370003,33
598344001,33
629661001,33
644637001,33
649010005,33
640398002,33
717010001,33
679012003,33
764415001,33
742514007,33
716661001,33
723226003,33
639380001,33
519780004,33
738483001,33
706479001,33
680757003,33
721368001,33
615181002,33
694919009,33
624548001,33
686129002,33
602293001,33
